## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.custom1,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
PRODUCT_E_OUR_PRODUCTS_AND_SOLUTIONS,Our Products & Solutions,E_SOLUTIONS,"Explore S&P Global's products and solutions for comprehensive insights and data across commodities, markets, and industries. Learn more.",,,https://www.spglobal.com/energy/en/products-solutions,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Explore S&P Global's products and solutions for comprehensive insights and data across commodities, markets, and industries. Learn more.",,,,,,
PRODUCT_E_PETROCHEMICAL_FEEDSTOCKS_MARKETS,Petrochemical Feedstocks Markets,E_SOLUTIONS,Spot opportunities in global refined products markets with Platts price benchmarks. With vast coverage get the price data you need to trade with confidence.,https://spglobal.scene7.com/is/image/spglobalcom/CI-fuels-refining-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/fuels-refined-products/energy-petrochemical-feedstocks-market,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Spot opportunities in global refined products markets with Platts price benchmarks. With vast coverage get the price data you need to trade with confidence.,,,,,,
PRODUCT_E_PETRODATA_PRODUCT_SUITE,Petrodata Product Suite,E_SOLUTIONS,"Petrodata Product Suite offers comprehensive market intelligence, industry news and forecasting solutions to offshore oil & gas professionals.",https://spglobal.scene7.com/is/image/spglobalcom/marine-fuels-of-the-future-vessel-optimization-and-oil-based-fuels?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/petrodata-product-suite,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Petrodata Product Suite offers comprehensive market intelligence, industry news and forecasting solutions to offshore oil & gas professionals.",,,,,,
PRODUCT_E_PLATTS_AGRICULTURE_ALERT,Platts Agriculture Alert,E_SOLUTIONS,Platts Agriculture Alert is an online real-time pricing and news service for the sugar and grains markets.,https://spglobal.scene7.com/is/image/spglobalcom/MI_Image_BIC5_260325?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/agriculture-food/platts-agriculture-alert,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts Agriculture Alert is an online real-time pricing and news service for the sugar and grains markets.,,,,,,
PRODUCT_E_PLATTS_ASIAN_PETROCHEMICALSCAN,Platts Asian Petrochemicalscan,E_SOLUTIONS,"Weekly market intelligence on polymers, aromatics, olefins and petrochemical markets including pricesnews, commentary.",https://spglobal.scene7.com/is/image/spglobalcom/asia-petrochemicals-key-market-indicators-july-12-16?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-asian-petrochemicalscan,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Weekly market intelligence on polymers, aromatics, olefins and petrochemical markets including pricesnews, commentary.",,,,,,
PRODUCT_E_PLATTS_BIOFUELS_ALERT,Platts Biofuels Alert,E_SOLUTIONS,"Real-time service for ethanol, ethanol swaps, biodiesel, RINs, MTBE and ETBE, that allows you to immediately react to international market changes",https://spglobal.scene7.com/is/image/spglobalcom/aemetis-expands-indian-biofuel-operations-to-increase-feedstock-flexibility-exports-to-us?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/biofuels/platts-biofuels-alert,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Real-time service for ethanol, ethanol swaps, biodiesel, RINs, MTBE and ETBE, that allows you to immediately react to international market changes",,,,,,
PRODUCT_E_PLATTS_BIOFUELSCAN,Platts Biofuelscan,E_SOLUTIONS,"Daily snapshot analysis of the biofuels (biodiesel, ethanol, feedstock, distiller grains) markets, powered by Platts robust & independent methodology",https://spglobal.scene7.com/is/image/spglobalcom/Biofuels-GettyImages?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/biofuels/platts-biofuelscan,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Daily snapshot analysis of the biofuels (biodiesel, ethanol, feedstock, distiller grains) markets, powered by Platts robust & independent methodology",,,,,,
PRODUCT_E_PLATTS_CHEMICAL_TRENDS_H1_2026,Platts Chemical Trends H1 2026,E_SOLUTIONS,Platts Chemical Trends H1 2026,,,https://www.spglobal.com/energy/en/products-solutions/request-demo/platts-chemical-trends-h1-2026,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts Chemical Trends H1 2026,,,,,,
PRODUCT_E_PLATTS_CHEMICALS_MARKET_INSIGHT_ENHANCED_ANALYSIS_AND_FORECASTS,Platts Chemicals Market Insight - Enhanced Analysis & Forecasts,E_SOLUTIONS,"S&P Global Energy has enhanced chemical market coverage with new data, an expanded team of industry experts, and a customizable interface designed to help simplify workflows",https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-chemicals-market-insight-enhanced-analysis-forecasts,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:S&P Global Energy has enhanced chemical market coverage with new data, an expanded team of industry experts, and a customizable interface designed to help simplify workflows",,,,,,
PRODUCT_E_PLATTS_CLEAN_TANKERWIRE,Platts Clean Tankerwire,E_SOLUTIONS,Identify opportunities and manage risk with Platts Clean Tankerwire,https://spglobal.scene7.com/is/image/spglobalcom/listen-clean-tankers-face-extended-weakness?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/platts-clean-tankerwire,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Identify opportunities and manage risk with Platts Clean Tankerwire,,,,,,
PRODUCT_E_PLATTS_CRUDE_CARBON_INTENSITY,Platts Crude Carbon Intensity,E_SOLUTIONS,"Crude Carbon Intensity price assessments by Platts measure carbon emissions across the oil supply chain, from upstream operations to midstream transport.",https://spglobal.scene7.com/is/image/spglobalcom/crude-oil-1?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/crude-oil/crude-carbon-intensity,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Crude Carbon Intensity price assessments by Platts measure carbon emissions across the oil supply chain, from upstream operations to midstream transport.",,,,,,
PRODUCT_E_PLATTS_DAILY_GRAINS_REPORT,Platts Daily Grains Report,E_SOLUTIONS,Platts Daily Grains report from S&P Global Energy - act with confidence knowing that you receive the latest grains price assessments.,https://spglobal.scene7.com/is/image/spglobalcom/sp-global-commodity-insights-launches-four-new-european-grain-assessments?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/agriculture-food/platts-daily-grains,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts Daily Grains report from S&P Global Energy - act with confidence knowing that you receive the latest grains price assessments.,,,,,,
PRODUCT_E_PLATTS_DIRTY_TANKERWIRE,Platts Dirty Tankerwire,E_SOLUTIONS,Dirty Tankerwire delivers the most important developments in the dirty tanker market daily,https://spglobal.scene7.com/is/image/spglobalcom/dirty-tanker-fixtures-fall-16-in-2020-as-covid-19-weighs-1?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/platts-dirty-tankerwire,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Dirty Tankerwire delivers the most important developments in the dirty tanker market daily,,,,,,
PRODUCT_E_PLATTS_EU_SUGAR_REPORT,Platts EU Sugar Report,E_SOLUTIONS,Platts EU Sugar Report provides Market Reports and prices on the Global Agriculture industry,https://spglobal.scene7.com/is/image/spglobalcom/conferences-geneva-sugar?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/agriculture-food/platts-eu-sugar-report,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts EU Sugar Report provides Market Reports and prices on the Global Agriculture industry,,,,,,
PRODUCT_E_PLATTS_EUROPE_AND_AMERICAS_PETROCHEMICALSCAN,Platts Europe & Americas Petrochemicalscan,E_SOLUTIONS,Platts Europe & Americas Petrochemicalscan from S&P Global Energy provides market reports on the global petrochemicals industry.,https://spglobal.scene7.com/is/image/spglobalcom/CIProductsHero-May23-2024?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-europe-americas-petrochemicalscan,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts Europe & Americas Petrochemicalscan from S&P Global Energy provides market reports on the global petrochemicals industry.,,,,,,
PRODUCT_E_PLATTS_EUROPEAN_GAS_ANALYTICS_SERVICE,Platts European Gas Analytics Service,E_SOLUTIONS,"Our comprehensive coverage of the European natural gas market includes regional forecasts of supply, demand, and price, fully integrated with our views on the regional power markets.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/gas-power/platts-european-gas-analytics-service,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Our comprehensive coverage of the European natural gas market includes regional forecasts of supply, demand, and price, fully integrated with our views on the regional power markets.",,,,,,
PRODUCT_E_PLATTS_EWINDOW,Platts eWindow,E_SOLUTIONS,Our Platts EDITORIAL WINDOW (eWindow) tool provides a transparent view of price assessments in the spot and derivatives markets.,https://spglobal.scene7.com/is/image/spglobalcom/platts-to-launch-asian-physical-benzene-ewindow-feb-25?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/delivery/ewindow,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Our Platts EDITORIAL WINDOW (eWindow) tool provides a transparent view of price assessments in the spot and derivatives markets.,,,,,,
PRODUCT_E_PLATTS_EWINDOW_MARKET_DATA,Platts eWindow Market Data,E_SOLUTIONS,Access price discovery immediately with Platts eWindow Market Data. You can take historical trade analysis to see market developments as they happen.,https://spglobal.scene7.com/is/image/spglobalcom/CI_0525_Platts_eWindow_Market_Data?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/crude-oil/platts-ewindow-market-data,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Access price discovery immediately with Platts eWindow Market Data. You can take historical trade analysis to see market developments as they happen.,,,,,,
PRODUCT_E_PLATTS_FORWARD_CURVES_MEXICO_NATURAL_GAS,Platts Forward Curves - Mexico Natural Gas,E_SOLUTIONS,"At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",,,https://www.spglobal.com/energy/en/products-solutions/gas-power/platts-forward-curves-mexico-natural-gas,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",,,,,,
PRODUCT_E_PLATTS_FREIGHT_MARKET_OUTLOOK_ANALYTICS_SERVICE,Platts Freight Market Outlook Analytics Service,E_SOLUTIONS,Access freight market coverage to understand key events and trends impacting transportation; historic and forecast tanker statistics as well as forecasts of tanker ton-mile demand and vessel demand in key tanker size sectors.,https://spglobal.scene7.com/is/image/spglobalcom/Feature-Container-freight-s-bullish-run?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/platts-freight-market-outlook-analytics-service,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Access freight market coverage to understand key events and trends impacting transportation; historic and forecast tanker statistics as well as forecasts of tanker ton-mile demand and vessel demand in key tanker size sectors.,,,,,,
PRODUCT_E_PLATTS_GLOBAL_NGL_ANALYTICS_SERVICE,Platts Global NGL Analytics Service,E_SOLUTIONS,"Examining every aspect of the global natural gas liquids (NGLs) market, the Platts Global NGL Analytics Service provides our views on oil and natural gas.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_upstream-data-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/platts-global-ngl-analytics-service,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Examining every aspect of the global natural gas liquids (NGLs) market, the Platts Global NGL Analytics Service provides our views on oil and natural gas.",,,,,,
PRODUCT_E_PLATTS_GLOBAL_OIL_ANALYTICS_SERVICE,Platts Global Oil Analytics Service,E_SOLUTIONS,"Platts Global Oil Analytics Service examines every aspect of the global oil market impacting prices of oil including, supply, demand, inventories, refining, infrastructure, and trade flows.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_upstream-data-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/platts-global-oil-analytics-service,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Platts Global Oil Analytics Service examines every aspect of the global oil market impacting prices of oil including, supply, demand, inventories, refining, infrastructure, and trade flows.",,,,,,
PRODUCT_E_PLATTS_GLOBAL_POLYOLEFINS_OUTLOOK,Platts Global Polyolefins Outlook,E_SOLUTIONS,Global Polyolefins Outlook and accompanying data provides supply and demand analysis out to 2025 for polyethylene and polypropylene.,https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-global-polyolefins-outlook,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Global Polyolefins Outlook and accompanying data provides supply and demand analysis out to 2025 for polyethylene and polypropylene.,,,,,,
PRODUCT_E_PLATTS_M2M-BENZENE,Platts M2M-Benzene,E_SOLUTIONS,The quantitatively derived Platts M2M forward curve extends the PFC-Petchems editorially assessed forward curve for Benzene.,https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-m2m-benzene,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:The quantitatively derived Platts M2M forward curve extends the PFC-Petchems editorially assessed forward curve for Benzene.,,,,,,
PRODUCT_E_PLATTS_M2M-NGL_FORWARD_CURVES,Platts M2M-NGL Forward Curves,E_SOLUTIONS,Platts M2M-NGL curves bring transparency to forward price curves in NGLs markets and provide an independent assessment of forward values for relevant locations and products.,https://spglobal.scene7.com/is/image/spglobalcom/CI_m2m-north-america-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/gas-power/platts-m2m-ngl-forward-curves,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts M2M-NGL curves bring transparency to forward price curves in NGLs markets and provide an independent assessment of forward values for relevant locations and products.,,,,,,
PRODUCT_E_PLATTS_MARKET_CENTER,Platts Market Center,E_SOLUTIONS,"Platts Market Center provides enhanced functionality for Platts power, gas, metals, and petrochemical newsletters. Search for news, view prices, and more.",,,https://www.spglobal.com/energy/en/products-solutions/delivery/platts-market-center,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Platts Market Center provides enhanced functionality for Platts power, gas, metals, and petrochemical newsletters. Search for news, view prices, and more.",,,,,,
PRODUCT_E_PLATTS_MARKET_DATA_-_CONTAINERS,Platts Market Data - Containers,E_SOLUTIONS,"Get accurate and reliable daily prices for global container markets with Platts. Understand costs to move, fuel charges, emissions costs, and more.",https://spglobal.scene7.com/is/image/spglobalcom/Containers?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/platts-market-data-containers,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Get accurate and reliable daily prices for global container markets with Platts. Understand costs to move, fuel charges, emissions costs, and more.",,,,,,
PRODUCT_E_PLATTS_MARKET_DATA_-_DRY_FREIGHT,Platts Market Data - Dry Freight,E_SOLUTIONS,"Get accurate and reliable daily prices for global dry bulk markets with Platts. From metals to coal, power, and agriculture, our coverage has you covered.",https://spglobal.scene7.com/is/image/spglobalcom/replay-dry-bulk-shipping-virtual-forum-2020?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/platts-market-data-dry-freight,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Get accurate and reliable daily prices for global dry bulk markets with Platts. From metals to coal, power, and agriculture, our coverage has you covered.",,,,,,
PRODUCT_E_PLATTS_MARKET_DATA_-_TANKERS,Platts Market Data - Tankers,E_SOLUTIONS,"Get accurate and reliable daily prices for global tanker markets, including our base rates and VLCC index. Platts price assessments have you covered.",https://spglobal.scene7.com/is/image/spglobalcom/listen-tankers-face-the-hangover-from-the-party-international-seaways-ceo?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/platts-market-data-tankers,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Get accurate and reliable daily prices for global tanker markets, including our base rates and VLCC index. Platts price assessments have you covered.",,,,,,
PRODUCT_E_PLATTS_MARKET_DATA_COAL,Platts Market Data - Coal,E_SOLUTIONS,Platts Market Data - Coal provides Market Data and Price Assessments on the Global Coal industry,https://spglobal.scene7.com/is/image/spglobalcom/CI_0425_Platts_Market_Data_Coal?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/gas-power/platts-market-data-coal,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts Market Data - Coal provides Market Data and Price Assessments on the Global Coal industry,,,,,,
PRODUCT_E_PLATTS_MEGAWATT_DAILY,Platts Megawatt Daily,E_SOLUTIONS,Platts Megawatt Daily provides Market Reports on the Americas Electric Power industry.,https://spglobal.scene7.com/is/image/spglobalcom/CI_0525_Pattern_Background?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/gas-power/platts-megawatt-daily,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts Megawatt Daily provides Market Reports on the Americas Electric Power industry.,,,,,,
PRODUCT_E_PLATTS_NGL_DATA_ANALYTICS_PACKAGE,Platts NGL Data Analytics Package,E_SOLUTIONS,Providing in-depth market data and analysis for the North American Natural Gas Liquids (NGLs) markets.,https://spglobal.scene7.com/is/image/spglobalcom/Corp_0124_LookForward?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/gas-power/platts-ngl-data-analytics-package,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Providing in-depth market data and analysis for the North American Natural Gas Liquids (NGLs) markets.,,,,,,
PRODUCT_E_PLATTS_OIL_AND_GAS_PRODUCTION_MONITORS,Platts Oil & Gas Production Monitors,E_SOLUTIONS,"With access to pipeline flows, infrastructure, producer behavior, production projections, rig counts and activity, you will have an extensive view of North American oil and gas production.",https://spglobal.scene7.com/is/image/spglobalcom/oil-and-gas-header?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/gas-power/platts-oil-gas-production-monitors,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:With access to pipeline flows, infrastructure, producer behavior, production projections, rig counts and activity, you will have an extensive view of North American oil and gas production.",,,,,,
PRODUCT_E_PLATTS_OLEFINSCAN,Platts Olefinscan,E_SOLUTIONS,Weekly market report from S&P Global Energy for the global chemical feedstock markets,https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-olefinscan,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Weekly market report from S&P Global Energy for the global chemical feedstock markets,,,,,,
PRODUCT_E_PLATTS_PETROCHEMICAL_ALERT,Platts Petrochemical Alert,E_SOLUTIONS,"Platts Petrochemical Alert from S&P Global Energy provides minute-to-minute spot and contract prices, news, market heards, commentaries, and analysis to help you make informed decisions.",https://spglobal.scene7.com/is/image/spglobalcom/CI_0425_Petrochemical_Alert?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-petrochemical-alert,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Platts Petrochemical Alert from S&P Global Energy provides minute-to-minute spot and contract prices, news, market heards, commentaries, and analysis to help you make informed decisions.",,,,,,
PRODUCT_E_PLATTS_POLYMERSCAN,Platts Polymerscan,E_SOLUTIONS,"The weekly market report for the global plastic and resin marketplace, specifically designed to help those involved in the trading, buying and selling of polymers.",https://spglobal.scene7.com/is/image/spglobalcom/bayport-polymers-to-start-polyethylene-plant-in-q1-2022?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-polymerscan,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:The weekly market report for the global plastic and resin marketplace, specifically designed to help those involved in the trading, buying and selling of polymers.",,,,,,
PRODUCT_E_PLATTS_POLYMERSCAN_2,Platts Polymerscan,E_SOLUTIONS,Request a demo of Platts Polymerscan,,,https://www.spglobal.com/energy/en/products-solutions/request-demo/platts-polymerscan,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Request a demo of Platts Polymerscan,,,,,,
PRODUCT_E_PLATTS_RICE,Platts Rice,E_SOLUTIONS,S&P Global Energy is the global provider of information on the rice industry and the leading source of benchmark price assessments for rice.,https://spglobal.scene7.com/is/image/spglobalcom/US-rice-industry-raises-concerns-as-Iraq-privately-buys-from-Uruguay?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/agriculture-food/platts-rice,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:S&P Global Energy is the global provider of information on the rice industry and the leading source of benchmark price assessments for rice.,,,,,,
PRODUCT_E_PLATTS_SOLVENTSWIRE,Platts Solventswire,E_SOLUTIONS,"Weekly market report from S&P Global Energy designed to help those involved in trading, buying or selling across the global producer to consumer solvent markets.",https://spglobal.scene7.com/is/image/spglobalcom/04_Solvents_1024x225px?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/chemicals/platts-solventswire,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Weekly market report from S&P Global Energy designed to help those involved in trading, buying or selling across the global producer to consumer solvent markets.",,,,,,
PRODUCT_E_PLATTS_STEEL_DATA_AND_ANALYSIS,Platts Steel Data & Analysis,E_SOLUTIONS,"At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",https://spglobal.scene7.com/is/image/spglobalcom/successfully-navigate-intercompany-financing-complexity?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/steel-metals/platts-steel-data-analysis,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",,,,,,
PRODUCT_E_PLATTS_WORLD_OIL_SUPPLY_DATA_PORTAL,Platts World Oil Supply Data Portal,E_SOLUTIONS,"Platts World Oil Supply Data Portal is a powerful database, delivering S&P Global Energy forecasts and historical data of the global oil supply.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/crude-oil/platts-world-oil-supply-data-portal,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Platts World Oil Supply Data Portal is a powerful database, delivering S&P Global Energy forecasts and historical data of the global oil supply.",,,,,,
PRODUCT_E_PLATTS_EXCEL_ADD-IN_TRAINING_VIDEOS,Platts Excel Add-In Training Videos,E_SOLUTIONS,Platts Excel Add-In Beta is a new generation digital data delivery platform that allows easy access to large volumes of proprietary Platts Analytics content.,https://spglobal.scene7.com/is/image/spglobalcom/capabilities-technology-hero-mobile-min?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/delivery/platts-excel-add-in-training,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Platts Excel Add-In Beta is a new generation digital data delivery platform that allows easy access to large volumes of proprietary Platts Analytics content.,,,,,,
PRODUCT_E_PORTFOLIO_OPPORTUNITY_RANKER,Portfolio Opportunity Ranker,E_SOLUTIONS,New from S&P Global and GIS PAX: Portfolio Opportunity Ranker.,https://spglobal.scene7.com/is/image/spglobalcom/European-LNG-import-capacity-opportunity-and-risk-1?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/portfolio-opportunity-ranker,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:New from S&P Global and GIS PAX: Portfolio Opportunity Ranker.,,,,,,
PRODUCT_E_POTASH_FUTURES,Potash Futures,E_SOLUTIONS,"Potash is a vital nutrient in fertilizers, boosting crop growth, especially for potassium-demanding crops like grains, fruits, and vegetables.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/fertilizers/potash-futures,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Potash is a vital nutrient in fertilizers, boosting crop growth, especially for potassium-demanding crops like grains, fruits, and vegetables.",,,,,,
PRODUCT_E_POWER_AND_RENEWABLES_CONSULTING,Power & Renewables Consulting,E_SOLUTIONS,"Transform your energy strategy with our power and renewables consulting. We guide clients through the low-carbon transition, optimizing investments in solar, wind, battery storage, and more for a sustainable future.",https://spglobal.scene7.com/is/image/spglobalcom/CI_0425_Power_Renewables?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/consulting/power-renewables,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Transform your energy strategy with our power and renewables consulting. We guide clients through the low-carbon transition, optimizing investments in solar, wind, battery storage, and more for a sustainable future.",,,,,,
PRODUCT_E_POWER_EVALUATOR,Power Evaluator,E_SOLUTIONS,"Discover S&P Global's Energy Power Evaluator, a comprehensive solution designed for energy market professionals. Gain insights into power generation, pricing, and performance analysis to make informed decisions and optimize your energy strategies.",,,https://www.spglobal.com/energy/en/products-solutions/power-evaluator,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Discover S&P Global's Energy Power Evaluator, a comprehensive solution designed for energy market professionals. Gain insights into power generation, pricing, and performance analysis to make informed decisions and optimize your energy strategies.",,,,,,
PRODUCT_E_POWER_EVALUATOR_ASSET_BUILDER,Power Evaluator Asset Builder,E_SOLUTIONS,"Enhance your energy asset management with S&P Global Energy Power Evaluator Asset Builder. Streamline your evaluation processes, optimize asset performance, and make data-driven decisions for a sustainable energy future.",,,https://www.spglobal.com/energy/en/products-solutions/power-evaluator-asset-builder,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Enhance your energy asset management with S&P Global Energy Power Evaluator Asset Builder. Streamline your evaluation processes, optimize asset performance, and make data-driven decisions for a sustainable energy future.",,,,,,
PRODUCT_E_POWER_EVALUATOR_NODAL_FORECAST,Power Evaluator Nodal Forecast,E_SOLUTIONS,Leverage S&P Global Energy Power Evaluator Nodal Forecast tool to gain accurate insights into regional power market trends. Enhance your forecasting capabilities and make informed decisions for effective energy management.,,,https://www.spglobal.com/energy/en/products-solutions/power-evaluator-nodal-forecast,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Leverage S&P Global Energy Power Evaluator Nodal Forecast tool to gain accurate insights into regional power market trends. Enhance your forecasting capabilities and make informed decisions for effective energy management.,,,,,,
